date,action,spot,cashflow,n_lots
2017-03-22,STRADDLE_CLOSE,9030.4501953125,-15845.164512598309,3
2017-03-23,OPEN,9086.2998046875,8208.135724950258,3
2017-03-27,ROLL_CALL,9045.2001953125,0.0,3
2017-03-28,ROLL_PUT,9100.7998046875,0.0,3
2017-03-29,ROLL_PUT,9143.7998046875,0.0,3
2017-03-29,STRADDLE_CLOSE,9143.7998046875,-17606.614953515615,3
2017-03-30,OPEN,9173.75,6859.989343187636,3
2017-04-03,ROLL_PUT,9237.849609375,0.0,3
2017-04-05,ROLL_PUT,9265.150390625,0.0,3
2017-04-06,COVER_CLOSE,9261.9501953125,-5802.03859780533,3
2017-04-06,OPEN,9261.9501953125,8027.840102549104,3
2017-04-07,ROLL_CALL,9198.2998046875,0.0,3
