strategy,ticker,entry_date,entry_px,exit_date,exit_px,hold_days,ret,entry_val,reason
A,TELIA.ST,2013-11-04,25.0,2013-11-25,25.37,21,0.01485642084252592,0.25031272443770236,rotate
A,ASSA-B.ST,2013-11-25,89.19,2013-12-16,88.46,21,-0.008154512201913322,0.2622008642878189,rotate
A,ABB.ST,2013-11-25,153.74,2013-12-16,150.8,21,-0.019138547509764625,0.2622008642878189,rotate
A,KINV-B.ST,2013-11-25,98.99,2014-01-14,118.97,50,0.2018461978134929,0.2622008642878189,6wk-exit
A,SEB-A.ST,2013-11-25,37.99,2014-01-14,40.84,50,0.07517342839927688,0.2622008642878189,6wk-exit
A,BALD-B.ST,2013-11-25,9.62,2014-01-14,11.12,50,0.1558441558441559,0.2622008642878189,6wk-exit
A,SCA-B.ST,2013-11-25,20.83,2014-01-14,21.2,50,0.017653113185626124,0.2587474104776021,6wk-exit
A,NIBE-B.ST,2013-12-16,7.45,2014-02-04,7.64,50,0.025677374428563438,0.26811973167061737,6wk-exit
A,AZN.ST,2013-12-16,352.48,2014-02-04,380.42,50,0.07925218219297281,0.24685484895976623,6wk-exit
A,ASSA-B.ST,2014-01-14,91.66,2014-02-04,88.08,21,-0.03908315704875309,0.28655920267760043,rotate
A,ABB.ST,2014-01-14,155.49,2014-02-04,146.75,21,-0.05617984143875665,0.28655920267760043,rotate
A,SWED-A.ST,2014-01-14,76.16,2014-02-04,70.66,21,-0.07224936528900183,0.28655920267760043,rotate
A,SAAB-B.ST,2014-01-14,35.41,2014-02-25,33.52,42,-0.05333343819536185,0.28655920267760043,6wk-exit
A,LATO-B.ST,2014-02-04,32.66,2014-02-25,38.26,21,0.17125767831954852,0.2694365579116314,rotate
A,SSAB-A.ST,2014-02-04,23.99,2014-02-25,24.01,21,0.0009785878053931718,0.2694365579116314,rotate
A,BALD-B.ST,2014-02-04,11.25,2014-03-18,13.33,42,0.1851851569281684,0.2694365579116314,6wk-exit
A,KINV-B.ST,2014-02-04,105.62,2014-03-18,95.65,42,-0.09439641656817144,0.2694365579116314,6wk-exit
A,HEXA-B.ST,2014-02-04,28.54,2014-03-18,30.14,42,0.05593071264938665,0.2694365579116314,6wk-exit
A,AZN.ST,2014-02-25,413.16,2014-04-08,385.24,42,-0.0675673160304261,0.2899063300481432,6wk-exit
A,HPOL-B.ST,2014-02-25,36.61,2014-04-08,36.8,42,0.00521755203928298,0.2899063300481432,6wk-exit
A,FABG.ST,2014-02-25,31.27,2014-04-08,31.71,42,0.014059938775838887,0.28502802631324703,6wk-exit
A,SAAB-B.ST,2014-03-18,35.33,2014-04-08,38.85,21,0.09966591483738285,0.2803569885304773,rotate
A,NIBE-B.ST,2014-03-18,8.63,2014-04-08,9.29,21,0.07640172179495197,0.2803569885304773,rotate
A,ALFA.ST,2014-03-18,134.4,2014-04-08,140.75,21,0.047234882303628156,0.2803569885304773,rotate
A,BALD-B.ST,2014-04-08,13.21,2014-05-02,13.71,24,0.03785489050097768,0.29227380987020973,rotate
A,SKA-B.ST,2014-04-08,90.8,2014-05-02,92.28,24,0.01632650111847167,0.29227380987020973,rotate
A,LUND-B.ST,2014-04-08,134.61,2014-05-02,137.69,24,0.022874863494641406,0.29227380987020973,rotate
A,ERIC-B.ST,2014-04-08,59.85,2014-05-02,56.12,24,-0.06233364413303999,0.2884242645795626,rotate
A,VOLV-B.ST,2014-04-08,54.79,2014-05-23,53.11,45,-0.030692901527233918,0.29227380987020973,6wk-exit
A,HUSQ-B.ST,2014-04-08,31.85,2014-05-23,37.06,45,0.16357456152431382,0.29227380987020973,6wk-exit
A,HPOL-B.ST,2014-05-02,38.97,2014-05-23,39.92,21,0.02458163081698661,0.30212980909854475,rotate
A,NIBE-B.ST,2014-05-02,9.99,2014-05-23,10.49,21,0.049262204404396215,0.30212980909854475,rotate
A,SCA-B.ST,2014-05-02,22.37,2014-05-23,23.33,21,0.04265926235146278,0.2582634851712662,rotate
A,SAAB-B.ST,2014-05-02,39.41,2014-06-17,39.39,46,-0.0005107327926746619,0.30212980909854475,6wk-exit
A,AZN.ST,2014-05-23,450.57,2014-06-17,457.45,25,0.015283100260895521,0.3017695245138445,rotate
A,SKA-B.ST,2014-05-23,95.31,2014-06-17,94.75,25,-0.005833083050551191,0.3017695245138445,rotate
A,TREL-B.ST,2014-05-23,111.02,2014-06-17,109.0,25,-0.018143722134284057,0.3017695245138445,rotate
A,ELUX-B.ST,2014-05-23,111.6,2014-07-09,108.97,47,-0.023529452784058713,0.3017695245138445,6wk-exit
A,INVE-B.ST,2014-05-23,49.07,2014-07-09,47.78,47,-0.026336072230326968,0.3017695245138445,6wk-exit
A,SSAB-A.ST,2014-06-17,28.47,2014-07-30,32.29,43,0.1343776399980785,0.2980327400191051,6wk-exit
A,HUSQ-B.ST,2014-06-17,35.64,2014-07-30,39.24,43,0.10100007310585468,0.29803274001910507,6wk-exit
A,ADDT-B.ST,2014-06-17,22.19,2014-07-30,20.92,43,-0.05708267125334365,0.2980327400191051,6wk-exit
A,NIBE-B.ST,2014-06-17,10.29,2014-07-30,10.15,43,-0.013584171057392402,0.2980327400191051,6wk-exit
A,AZN.ST,2014-07-09,472.71,2014-07-30,472.25,21,-0.0009843213560355446,0.28516915854883185,rotate
A,KINV-B.ST,2014-07-09,119.94,2014-08-20,112.18,42,-0.06471813468720988,0.3116977838035802,6wk-exit
A,BALD-B.ST,2014-07-30,14.62,2014-08-20,14.62,21,0.0,0.30619339872793117,rotate
A,ATCO-A.ST,2014-07-30,29.86,2014-08-20,29.31,21,-0.018260474237023483,0.30619339872793117,rotate
A,WALL-B.ST,2014-07-30,24.31,2014-08-20,23.48,21,-0.03376638419260647,0.2946349199854762,rotate
A,BOL.ST,2014-07-30,75.88,2014-09-10,76.54,42,0.00870349391558789,0.30619339872793117,6wk-exit
A,SECU-B.ST,2014-07-30,47.0,2014-09-10,45.78,42,-0.025925708598512176,0.30619339872793117,6wk-exit
A,HUSQ-B.ST,2014-08-20,36.14,2014-09-10,37.06,21,0.02564113390625611,0.29275011821661107,rotate
A,ERIC-B.ST,2014-08-20,61.46,2014-09-10,64.47,21,0.04897977550685373,0.29275011821661107,rotate
A,SSAB-A.ST,2014-08-20,30.2,2014-10-01,27.39,42,-0.09324004952268805,0.29275011821661107,6wk-exit
A,HEXA-B.ST,2014-08-20,31.69,2014-10-01,31.35,42,-0.010439472261995264,0.29275011821661107,6wk-exit
A,BALD-B.ST,2014-09-10,15.62,2014-10-01,15.0,21,-0.040000000000000036,0.2993344676385509,rotate
A,ELUX-B.ST,2014-09-10,126.04,2014-10-22,129.98,42,0.03125021375378889,0.2993344676385509,6wk-exit
A,TEL2-B.ST,2014-09-10,34.1,2014-10-22,34.67,42,0.01685057115820565,0.2993344676385509,6wk-exit
A,ATCO-A.ST,2014-09-10,29.34,2014-10-22,28.42,42,-0.03129572597391972,0.2993344676385509,6wk-exit
A,ERIC-B.ST,2014-10-01,64.79,2014-10-22,60.39,21,-0.06803091841866449,0.29105996099237563,rotate
A,BOL.ST,2014-10-01,75.09,2014-10-22,77.0,21,0.02550562448497673,0.29105996099237563,rotate
A,ATCO-B.ST,2014-10-01,25.1,2014-10-22,24.85,21,-0.009841269214087456,0.27529226626122294,rotate
A,GETI-B.ST,2014-10-22,91.31,2014-11-12,97.4,21,0.06670813680969556,0.2902532497331156,rotate
A,ASSA-B.ST,2014-10-22,99.73,2014-12-03,111.59,42,0.11895584381049162,0.2902532497331156,6wk-exit
A,BOL.ST,2014-11-12,82.42,2014-12-03,82.95,21,0.0064103098162127115,0.2968485286240419,rotate
A,AZN.ST,2014-11-12,510.5,2014-12-03,515.16,21,0.009124373616181014,0.2968485286240419,rotate
A,SWED-A.ST,2014-11-12,83.06,2014-12-03,86.23,21,0.03823690320342932,0.2968485286240419,rotate
A,ELUX-B.ST,2014-11-12,139.63,2014-12-29,151.71,47,0.08650683067723208,0.2968485286240419,6wk-exit
A,TEL2-B.ST,2014-11-12,37.94,2014-12-29,37.92,47,-0.0005221347216171068,0.27805213750174773,6wk-exit
A,SECU-B.ST,2014-12-03,53.44,2015-01-22,56.03,50,0.04831723137258481,0.3018619165532807,6wk-exit
A,HOLM-B.ST,2014-12-03,90.81,2015-01-22,98.99,50,0.09010081950238402,0.3018619165532807,6wk-exit
A,LUND-B.ST,2014-12-03,150.93,2015-01-22,157.82,50,0.045644270222847005,0.3018619165532807,6wk-exit
A,HPOL-B.ST,2014-12-03,45.45,2015-01-22,51.23,50,0.12722119050766656,0.3018619165532807,6wk-exit
A,SAAB-B.ST,2014-12-29,41.0,2015-01-22,40.22,24,-0.01914571551133315,0.3045873802264571,rotate
A,WALL-B.ST,2014-12-29,27.53,2015-02-12,30.49,45,0.10779805738051951,0.3116461472250473,6wk-exit
A,SKA-B.ST,2015-01-22,111.25,2015-02-12,121.19,21,0.08939482366883222,0.32031248153916625,rotate
A,HUSQ-B.ST,2015-01-22,39.56,2015-02-12,47.65,21,0.20450494112900475,0.32031248153916625,rotate
A,LATO-B.ST,2015-01-22,44.31,2015-02-12,48.47,21,0.09400521006070717,0.31189293016438613,rotate
A,BALD-B.ST,2015-01-22,19.58,2015-03-05,23.82,42,0.2161702397883145,0.32031248153916625,6wk-exit
A,ELUX-B.ST,2015-01-22,144.42,2015-03-05,176.26,42,0.22045454017174992,0.32031248153916625,6wk-exit
A,HOLM-B.ST,2015-02-12,102.79,2015-03-05,100.57,21,-0.02152380173370594,0.3641519274065433,rotate
A,GETI-B.ST,2015-02-12,125.01,2015-03-05,128.66,21,0.029143895328435088,0.3225227979665459,rotate
A,HPOL-B.ST,2015-02-12,57.21,2015-03-26,54.72,42,-0.04347830146007514,0.3641519274065433,6wk-exit
A,SKF-B.ST,2015-02-12,140.86,2015-03-26,152.94,42,0.08579745029527364,0.3641519274065433,6wk-exit
A,FABG.ST,2015-03-05,45.19,2015-03-26,46.15,21,0.021138235127033278,0.3636191870663668,rotate
A,TREL-B.ST,2015-03-05,125.97,2015-04-20,134.03,46,0.06396051326074614,0.3636191870663668,6wk-exit
A,SECU-B.ST,2015-03-05,69.05,2015-04-20,75.03,46,0.08655430886650373,0.3636191870663668,6wk-exit
A,BOL.ST,2015-03-05,105.47,2015-04-20,126.33,46,0.19787090377427807,0.3636191870663668,6wk-exit
A,NDA-SE.ST,2015-03-26,98.74,2015-04-20,101.26,25,0.025495685482232133,0.3751687165671145,rotate
A,BALD-B.ST,2015-03-26,22.87,2015-04-20,25.78,25,0.127550991894964,0.3675799301991313,rotate
A,GETI-B.ST,2015-03-26,122.04,2015-05-12,118.8,47,-0.026590623440055805,0.3751687165671145,6wk-exit
A,SKF-B.ST,2015-04-20,146.78,2015-05-12,140.76,22,-0.04101085710537411,0.4010288722252331,rotate
A,SAND.ST,2015-04-20,68.31,2015-05-12,74.53,22,0.09093874733919582,0.4010288722252331,rotate
A,ATCO-A.ST,2015-04-20,41.51,2015-05-12,36.86,22,-0.11207184687737648,0.4010288722252331,rotate
A,ATCO-B.ST,2015-04-20,35.71,2015-05-12,31.56,22,-0.11621666487559001,0.4010288722252331,rotate
A,HEXA-B.ST,2015-04-20,44.06,2015-05-12,40.86,22,-0.07273358173039257,0.4010288722252331,rotate
A,BALD-B.ST,2015-05-12,23.18,2015-06-03,23.05,22,-0.0057512528236919325,0.3778986140314346,rotate
A,INDU-C.ST,2015-05-12,123.85,2015-06-03,129.34,22,0.04429206265036312,0.3778986140314346,rotate
A,LIFCO-B.ST,2015-05-12,29.95,2015-06-03,27.55,22,-0.08007230127117615,0.3778986140314346,rotate
A,BOL.ST,2015-05-12,117.05,2015-06-25,107.02,44,-0.08571429316342738,0.3778986140314346,6wk-exit
A,VOLV-B.ST,2015-05-12,60.45,2015-06-25,61.46,44,0.016635720246380048,0.3778986140314346,6wk-exit
A,SCA-B.ST,2015-05-12,30.51,2015-06-25,31.03,44,0.017113770635507564,0.3729213024117831,6wk-exit
A,NIBE-B.ST,2015-06-03,13.87,2015-07-16,13.57,43,-0.021960902139842253,0.3795290044138981,6wk-exit
A,SAND.ST,2015-06-03,77.55,2015-07-16,70.12,43,-0.09576507192995731,0.3795290044138981,6wk-exit
A,TEL2-B.ST,2015-06-03,46.58,2015-07-16,44.69,43,-0.04068625227027456,0.35403473364963534,6wk-exit
A,SSAB-A.ST,2015-06-25,21.73,2015-07-16,20.23,21,-0.06911437625295924,0.3611631166390265,rotate
A,LIFCO-B.ST,2015-06-25,29.3,2015-07-16,29.5,21,0.006769324391675546,0.3611631166390265,rotate
A,EVO.ST,2015-06-25,21.64,2015-08-06,24.8,42,0.146396397587649,0.36116311663902645,6wk-exit
A,HUSQ-B.ST,2015-07-16,46.95,2015-08-06,44.94,21,-0.04287898830449699,0.3601814653908793,rotate
A,SEB-A.ST,2015-07-16,57.36,2015-08-06,54.21,21,-0.05489471994951911,0.3601814653908793,rotate
A,VOLV-B.ST,2015-07-16,60.9,2015-08-06,57.1,21,-0.06238546431385139,0.32602945821645757,rotate
A,SCA-B.ST,2015-07-16,33.31,2015-08-27,33.0,42,-0.009318099137090474,0.3601814653908793,6wk-exit
A,ADDT-B.ST,2015-07-16,28.03,2015-08-27,23.96,42,-0.14507761725469948,0.3601814653908793,6wk-exit
A,HPOL-B.ST,2015-08-06,61.49,2015-08-27,55.64,21,-0.09526340805491351,0.3522385431690869,rotate
A,NIBE-B.ST,2015-08-06,13.31,2015-08-27,13.81,21,0.03718838765655619,0.3522385431690869,rotate
A,KINV-B.ST,2015-08-06,119.82,2015-08-27,105.14,21,-0.12248639245261872,0.3522385431690869,rotate
A,LATO-B.ST,2015-08-06,52.8,2015-09-17,55.58,42,0.05273420523928207,0.34198920810020966,6wk-exit
A,LIFCO-B.ST,2015-08-27,30.11,2015-09-17,31.26,21,0.038323203010553586,0.33196680042775184,rotate
A,FABG.ST,2015-08-27,45.52,2015-09-17,45.98,21,0.009941966927089485,0.33196680042775184,rotate
A,HM-B.ST,2015-08-27,209.53,2015-09-17,203.44,21,-0.029060803286295678,0.32272159056878086,rotate
A,EVO.ST,2015-08-27,37.04,2015-10-08,47.56,42,0.28421031706426003,0.33196680042775184,6wk-exit
A,BALD-B.ST,2015-08-27,24.8,2015-10-08,26.9,42,0.08467743734167277,0.33196680042775184,6wk-exit
A,SAAB-B.ST,2015-09-17,46.66,2015-10-08,46.6,21,-0.001320441101884895,0.3436248626468055,rotate
A,NIBE-B.ST,2015-09-17,13.47,2015-10-08,14.09,21,0.04561967667688882,0.31650667707637886,rotate
A,SCA-B.ST,2015-09-17,33.76,2015-10-29,35.88,42,0.06268270701767809,0.3436248626468055,6wk-exit
A,WALL-B.ST,2015-09-17,28.84,2015-10-29,31.87,42,0.10526298731771311,0.3436248626468055,6wk-exit
A,LUND-B.ST,2015-10-08,188.41,2015-10-29,197.72,21,0.049370739204987135,0.3537036355948846,rotate
A,LIFCO-B.ST,2015-10-08,33.03,2015-11-19,38.4,42,0.16266354667446437,0.3537036355948846,6wk-exit
A,LATO-B.ST,2015-10-08,56.92,2015-11-19,60.08,42,0.05543506246943286,0.3537036355948846,6wk-exit
A,NIBE-B.ST,2015-10-29,14.97,2015-11-19,15.87,21,0.05957131366626345,0.3741267113297046,rotate
A,EVO.ST,2015-10-29,45.42,2015-12-10,57.7,42,0.27038635260873023,0.3741267113297046,6wk-exit
A,BALD-B.ST,2015-10-29,28.67,2015-12-10,30.8,42,0.07441860186595917,0.3741267113297046,6wk-exit
A,SAAB-B.ST,2015-10-29,49.29,2015-12-10,54.73,42,0.11041675147418029,0.3741267113297046,6wk-exit
A,BOL.ST,2015-11-19,101.93,2015-12-10,96.52,21,-0.053149559004931346,0.3988377211405598,rotate
A,HEXA-B.ST,2015-11-19,43.64,2016-01-07,40.77,49,-0.06576019570067548,0.3988377211405599,6wk-exit
A,FABG.ST,2015-11-19,52.01,2016-01-07,50.84,49,-0.02248002392134818,0.3858082497099273,6wk-exit
A,NIBE-B.ST,2015-12-10,15.58,2016-01-07,14.77,28,-0.052006813451027645,0.40555618469693294,rotate
A,LIFCO-B.ST,2015-12-10,39.31,2016-01-28,34.65,49,-0.11834873408212943,0.40555618469693294,6wk-exit
A,TREL-B.ST,2015-12-10,130.9,2016-01-28,115.3,49,-0.11917722167481248,0.40555618469693294,6wk-exit
A,SECU-B.ST,2015-12-10,75.72,2016-01-28,72.63,49,-0.04088050853084446,0.40555618469693294,6wk-exit
A,ASSA-B.ST,2016-01-07,142.31,2016-01-28,145.64,21,0.02341912841642424,0.38551850716037955,rotate
A,EVO.ST,2016-01-07,54.58,2016-02-18,57.89,42,0.06071434736944581,0.38551850716037955,6wk-exit
A,BALD-B.ST,2016-01-07,33.28,2016-02-18,31.58,42,-0.0510766386254895,0.38551850716037955,6wk-exit
A,ADDT-B.ST,2016-01-28,24.12,2016-02-18,24.62,21,0.020661115196950686,0.38114449691192115,rotate
A,SINCH.ST,2016-01-28,6.7,2016-02-18,6.28,21,-0.062499893280787644,0.38114449691192115,rotate
A,SAAB-B.ST,2016-01-28,51.96,2016-02-18,55.82,21,0.07430839888066698,0.38114449691192115,rotate
A,LUND-B.ST,2016-01-28,196.71,2016-02-18,194.34,21,-0.01205380202257511,0.3617416417102108,rotate
A,FABG.ST,2016-02-18,50.05,2016-03-10,49.52,21,-0.010550020681308725,0.38048490709796184,rotate
A,CAST.ST,2016-02-18,68.94,2016-04-04,72.58,46,0.05284382433488566,0.38048490709796184,6wk-exit
A,SCA-B.ST,2016-02-18,35.88,2016-04-04,35.68,46,-0.005505267761858779,0.3804849070979618,6wk-exit
A,BALD-B.ST,2016-03-10,32.18,2016-04-04,33.87,25,0.052304416862202,0.3790883559444825,rotate
A,SAAB-B.ST,2016-03-10,55.21,2016-04-04,56.29,25,0.019717332546157484,0.3790883559444825,rotate
A,SKA-B.ST,2016-03-10,115.87,2016-04-25,117.97,46,0.01810936346514813,0.3790883559444825,6wk-exit
A,VOLV-B.ST,2016-03-10,48.27,2016-04-25,56.95,46,0.1797077468701107,0.37399622596278215,6wk-exit
A,ABB.ST,2016-04-04,146.78,2016-04-25,155.87,21,0.061868567821092846,0.38932714546920444,rotate
A,SSAB-A.ST,2016-04-04,14.18,2016-05-17,14.38,43,0.014569718561958656,0.38932714546920444,6wk-exit
A,SAND.ST,2016-04-04,62.73,2016-05-17,63.24,43,0.008004936143177765,0.38932714546920444,6wk-exit
A,HUSQ-B.ST,2016-04-04,43.84,2016-05-17,48.99,43,0.11748912725097527,0.38932714546920444,6wk-exit
A,ELUX-B.ST,2016-04-25,149.04,2016-06-08,153.75,44,0.03156464543484949,0.41892541688434326,6wk-exit
A,WALL-B.ST,2016-04-25,29.26,2016-06-08,30.89,44,0.055521475831363576,0.4189254168843432,6wk-exit
A,LATO-B.ST,2016-04-25,70.78,2016-06-08,68.28,44,-0.03539287415002279,0.3975601722070592,6wk-exit
A,BOL.ST,2016-05-17,96.0,2016-06-08,106.34,22,0.10770323091731915,0.3904874159855343,rotate
A,NIBE-B.ST,2016-05-17,16.02,2016-06-30,15.36,44,-0.04087922966698487,0.4133287038356119,6wk-exit
A,HOLM-B.ST,2016-05-17,103.99,2016-06-30,101.95,44,-0.019622208887173365,0.4133287038356118,6wk-exit
A,LIFCO-B.ST,2016-06-08,42.77,2016-06-30,44.32,22,0.03632499674421674,0.4225619788632824,rotate
A,BALD-B.ST,2016-06-08,36.35,2016-06-30,35.48,22,-0.023842226213341422,0.4152597463816142,rotate
A,HUSQ-B.ST,2016-06-08,49.91,2016-07-21,53.47,43,0.07126928877066985,0.42256197886328245,6wk-exit
A,SCA-B.ST,2016-06-08,41.59,2016-07-21,40.79,43,-0.019421080160128223,0.4225619788632824,6wk-exit
A,ABB.ST,2016-06-30,153.74,2016-07-21,166.36,21,0.08210664686089375,0.41110148248336315,rotate
A,ATCO-A.ST,2016-06-30,32.82,2016-07-21,36.14,21,0.10124268050039165,0.4111014824833632,rotate
A,SWED-A.ST,2016-06-30,87.19,2016-07-21,87.88,21,0.007968115287883215,0.4043947854773682,rotate
A,BOL.ST,2016-06-30,111.48,2016-08-11,131.74,42,0.18181825648033922,0.4111014824833632,6wk-exit
A,FABG.ST,2016-07-21,57.33,2016-08-11,59.69,21,0.041188329881147956,0.4395225548398525,rotate
A,SAAB-B.ST,2016-07-21,58.37,2016-08-11,61.39,21,0.05166839163017256,0.4395225548398525,rotate
A,CAST.ST,2016-07-21,81.63,2016-08-11,85.22,21,0.043929598469923725,0.40460119178517,rotate
A,SINCH.ST,2016-07-21,6.8,2016-09-01,7.12,42,0.047794088257226086,0.4395225548398525,6wk-exit
A,LIFCO-B.ST,2016-07-21,48.34,2016-09-01,44.32,42,-0.0831758083254327,0.43952255483985253,6wk-exit
A,ATCO-A.ST,2016-08-11,37.04,2016-09-01,36.64,21,-0.010603496491251585,0.45097471914693027,rotate
A,ATCO-B.ST,2016-08-11,32.12,2016-09-01,31.98,21,-0.00452298202836654,0.45097471914693027,rotate
A,SSAB-A.ST,2016-08-11,17.28,2016-09-22,16.24,42,-0.06026870506968551,0.45097471914693027,6wk-exit
A,AZN.ST,2016-08-11,541.36,2016-09-22,554.18,42,0.023684499209272847,0.45097471914693027,6wk-exit
A,SAND.ST,2016-09-01,71.55,2016-09-22,71.78,21,0.0032276301949820674,0.4430095799207334,rotate
A,FABG.ST,2016-09-01,61.74,2016-09-22,61.27,21,-0.0075231555855651555,0.43802749278033853,rotate
A,BOL.ST,2016-09-01,124.49,2016-10-13,140.71,42,0.1303633372802533,0.4430095799207334,6wk-exit
A,ADDT-B.ST,2016-09-01,30.1,2016-10-13,28.82,42,-0.0423572016932412,0.4430095799207334,6wk-exit
A,ATCO-A.ST,2016-09-22,38.88,2016-10-13,38.61,21,-0.0069929843500209365,0.44524960802368635,rotate
A,HOLM-B.ST,2016-09-22,118.16,2016-10-13,114.68,21,-0.029421094999369513,0.44524960802368635,rotate
A,VOLV-B.ST,2016-09-22,57.26,2016-10-13,55.27,21,-0.03484838028129611,0.42112636221028904,rotate
A,NDA-SE.ST,2016-09-22,80.73,2016-11-03,86.84,42,0.07562548640016864,0.44524960802368635,6wk-exit
A,SWED-A.ST,2016-10-13,98.95,2016-11-03,103.21,21,0.043129466276016215,0.4428365118982884,rotate
A,SEB-A.ST,2016-10-13,49.29,2016-11-24,51.74,42,0.04980198237421796,0.4428365118982884,6wk-exit
A,HEXA-B.ST,2016-10-13,52.84,2016-11-24,43.47,42,-0.17724878115556686,0.4428365118982884,6wk-exit
A,SHB-A.ST,2016-10-13,54.97,2016-11-24,59.25,42,0.07783427000013177,0.4428365118982883,6wk-exit
A,LUND-B.ST,2016-10-13,256.98,2016-11-24,261.14,42,0.016157925693943698,0.42471335937307536,6wk-exit
A,SKA-B.ST,2016-11-03,128.84,2016-11-24,138.84,21,0.07763976626471214,0.4395619870027205,rotate
A,ATCO-A.ST,2016-11-03,39.36,2016-12-15,43.98,42,0.11730315662100188,0.4395619870027205,6wk-exit
A,ATCO-B.ST,2016-11-24,37.09,2016-12-15,38.08,21,0.026714247348298192,0.4269559330330882,rotate
A,BOL.ST,2016-11-24,167.14,2017-01-09,163.99,46,-0.018844767590633138,0.4581852725024753,6wk-exit
A,SSAB-A.ST,2016-11-24,24.71,2017-01-09,22.5,46,-0.08939600679199566,0.4581852725024753,6wk-exit
A,NDA-SE.ST,2016-11-24,91.34,2017-01-09,93.55,46,0.02416438537397947,0.4581852725024753,6wk-exit
A,SAND.ST,2016-11-24,85.91,2017-01-09,87.75,46,0.021505431732115055,0.45818527250247537,6wk-exit
A,SKF-B.ST,2016-12-15,124.65,2017-01-30,128.14,46,0.02800490969733782,0.46944807968282726,6wk-exit
A,SAAB-B.ST,2016-12-15,71.9,2017-01-30,74.0,46,0.029129309291057393,0.4559568957977165,6wk-exit
A,HPOL-B.ST,2017-01-09,55.46,2017-01-30,56.93,21,0.02650607779433689,0.452643903848468,rotate
A,SKA-B.ST,2017-01-09,141.85,2017-01-30,145.25,21,0.023977568798555948,0.4382197956406197,rotate
A,SINCH.ST,2017-01-09,10.05,2017-02-20,10.98,42,0.09203981822683205,0.452643903848468,6wk-exit
A,ALFA.ST,2017-01-09,128.48,2017-02-20,137.79,42,0.07240691160878177,0.452643903848468,6wk-exit
A,ERIC-B.ST,2017-01-30,39.89,2017-02-20,41.43,21,0.03875987526146596,0.46259663811005725,rotate
A,BOL.ST,2017-01-30,174.81,2017-02-20,193.03,21,0.10419123772494521,0.46259663811005725,rotate
A,SSAB-A.ST,2017-01-30,23.82,2017-02-20,24.75,21,0.03898633916497385,0.46259663811005725,rotate
A,SAND.ST,2017-01-30,90.22,2017-02-20,93.6,21,0.03754273658231155,0.46259663811005725,rotate
A,VOLV-B.ST,2017-02-20,68.77,2017-03-13,72.82,21,0.05887299272664137,0.48863883403146796,rotate
A,ADDT-B.ST,2017-02-20,33.04,2017-03-13,32.43,21,-0.01845633437728278,0.48863883403146796,rotate
A,HPOL-B.ST,2017-02-20,59.0,2017-03-13,61.38,21,0.04020374767505386,0.4886388340314679,rotate
A,INVE-B.ST,2017-02-20,72.72,2017-03-13,74.44,21,0.023670066940196577,0.48863883403146796,rotate
A,HEXA-B.ST,2017-02-20,50.99,2017-03-13,49.89,21,-0.021655751895992115,0.48863883403146796,rotate
A,EVO.ST,2017-02-20,64.1,2017-04-03,63.42,42,-0.010654428785340286,0.48220296034436394,6wk-exit
A,HUSQ-B.ST,2017-03-13,57.91,2017-04-03,59.45,21,0.02662370618773835,0.49644340447877966,rotate
A,ERIC-B.ST,2017-03-13,46.03,2017-04-03,46.41,21,0.0081916202042287,0.49644340447877977,rotate
A,HOLM-B.ST,2017-03-13,133.42,2017-04-03,136.72,21,0.024677134589639715,0.4868953543082108,rotate
A,SINCH.ST,2017-03-13,12.2,2017-04-26,11.35,44,-0.0696720853347792,0.4964434044787797,6wk-exit
A,TEL2-B.ST,2017-03-13,42.1,2017-04-26,45.6,44,0.08333325026427296,0.4964434044787797,6wk-exit
A,VOLV-B.ST,2017-04-03,74.33,2017-04-26,87.72,23,0.18013545153419708,0.48903950123712353,rotate
A,SAND.ST,2017-04-03,101.53,2017-04-26,109.38,23,0.07733140565701357,0.4890395012371235,rotate
A,BOL.ST,2017-04-03,182.76,2017-04-26,177.65,23,-0.027955477762760306,0.48903950123712353,rotate
A,SCA-B.ST,2017-04-03,45.16,2017-05-18,53.04,45,0.1744685326470541,0.4890395012371235,6wk-exit
A,AZN.ST,2017-04-26,527.04,2017-05-18,582.43,22,0.10511602623016425,0.5256828632157997,rotate
A,ERIC-B.ST,2017-04-26,44.17,2017-05-18,45.43,22,0.02849521661062937,0.5256828632157997,rotate
A,INDU-C.ST,2017-04-26,164.31,2017-05-18,164.83,22,0.0031198367982503417,0.5256828632157997,rotate
A,EVO.ST,2017-04-26,75.99,2017-06-09,84.67,44,0.11428559380182679,0.5256828632157997,6wk-exit
A,HUSQ-B.ST,2017-04-26,67.04,2017-06-09,65.67,44,-0.02036184031949617,0.4862418568064054,6wk-exit
